"id","jurnal_id","user_id","parent_id","comment","like_count","userliked","is_publish","created_at","updated_at"
180697,102163,133739,,Telat deh...,0,,1,"2024-04-05 12:50:18","2024-04-05 12:50:18"
180713,102163,115852,180555,"Penukar pertama ne😁😁 td pas buka stok emas dah habis,tp alhamdulillah kulkas masih ready😇😇😍😍",0,,1,"2024-04-05 13:07:06","2024-04-05 13:07:06"
180721,102163,130319,,Alhmdulillah semoga cepet d acc,0,,1,"2024-04-05 13:32:21","2024-04-05 13:32:21"
180722,102163,130319,,Terimakasih min,0,,1,"2024-04-05 13:32:28","2024-04-05 13:32:28"
180723,102163,130319,,Gak papa poin reguler yang penting dapet barangnya,0,,1,"2024-04-05 13:32:39","2024-04-05 13:32:39"
180815,102163,128606,,Allahmdulillah dpt oven mksih min,0,,1,"2024-04-05 14:34:22","2024-04-05 14:34:22"
180820,102163,130254,,Cepet habisnya semoga cepat restock lagi ya,0,,1,"2024-04-05 14:36:21","2024-04-05 14:36:21"
180823,102163,105367,,Semangat,0,,1,"2024-04-05 14:37:51","2024-04-05 14:37:51"
180824,102163,105367,,Semangat,0,,1,"2024-04-05 14:37:57","2024-04-05 14:37:57"
180830,102163,127364,,telat lg ... td error begitu masuk habbis,0,,1,"2024-04-05 14:48:09","2024-04-05 14:48:09"
180851,102163,130744,,Mantaaap,0,,1,"2024-04-05 15:22:47","2024-04-05 15:22:47"
180852,102163,130744,,🙏🔥🔥🔥🔥,0,,1,"2024-04-05 15:22:53","2024-04-05 15:22:53"
180853,102163,130744,,🥳🥳🥳🥳🥳,0,,1,"2024-04-05 15:22:58","2024-04-05 15:22:58"
180865,102163,134127,180555,Mantaaap,0,,1,"2024-04-05 15:31:55","2024-04-05 15:31:55"
